#idim1(1) idim2(2) catim1(3) catim2(4) crap(5) crap(6) labpair[0,1](7) islearn[0,1](8)
26 47 10 13 0 0 0 1 
26 49 10 13 0 0 0 1 
26 51 10 13 0 0 0 1 
26 53 10 13 0 0 0 1 
26 55 10 13 0 0 0 1 
26 57 10 13 0 0 0 1 
26 185 10 13 0 0 0 1 
26 187 10 13 0 0 0 1 
26 189 10 13 0 0 0 1 
26 191 10 13 0 0 0 1 
26 193 10 13 0 0 0 1 
26 195 10 13 0 0 0 1 
26 197 10 13 0 0 0 1 
26 199 10 13 0 0 0 1 
26 201 10 13 0 0 0 1 
28 47 10 13 0 0 0 1 
28 49 10 13 0 0 0 1 
28 51 10 13 0 0 0 1 
28 53 10 13 0 0 0 1 
28 55 10 13 0 0 0 1 
28 57 10 13 0 0 0 1 
28 185 10 13 0 0 0 1 
28 187 10 13 0 0 0 1 
28 189 10 13 0 0 0 1 
28 191 10 13 0 0 0 1 
28 193 10 13 0 0 0 1 
28 195 10 13 0 0 0 1 
28 197 10 13 0 0 0 1 
28 199 10 13 0 0 0 1 
28 201 10 13 0 0 0 1 
30 47 10 13 0 0 0 1 
30 49 10 13 0 0 0 1 
30 51 10 13 0 0 0 1 
30 53 10 13 0 0 0 1 
30 55 10 13 0 0 0 1 
30 57 10 13 0 0 0 1 
30 185 10 13 0 0 0 1 
30 187 10 13 0 0 0 1 
30 189 10 13 0 0 0 1 
30 191 10 13 0 0 0 1 
30 193 10 13 0 0 0 1 
30 195 10 13 0 0 0 1 
30 197 10 13 0 0 0 1 
30 199 10 13 0 0 0 1 
30 201 10 13 0 0 0 1 
32 47 10 13 0 0 0 1 
32 49 10 13 0 0 0 1 
32 51 10 13 0 0 0 1 
32 53 10 13 0 0 0 1 
32 55 10 13 0 0 0 1 
32 57 10 13 0 0 0 1 
32 185 10 13 0 0 0 1 
32 187 10 13 0 0 0 1 
32 189 10 13 0 0 0 1 
32 191 10 13 0 0 0 1 
32 193 10 13 0 0 0 1 
32 195 10 13 0 0 0 1 
32 197 10 13 0 0 0 1 
32 199 10 13 0 0 0 1 
32 201 10 13 0 0 0 1 
34 47 10 13 0 0 0 1 
34 49 10 13 0 0 0 1 
34 51 10 13 0 0 0 1 
34 53 10 13 0 0 0 1 
34 55 10 13 0 0 0 1 
34 57 10 13 0 0 0 1 
34 185 10 13 0 0 0 1 
34 187 10 13 0 0 0 1 
34 189 10 13 0 0 0 1 
34 191 10 13 0 0 0 1 
34 193 10 13 0 0 0 1 
34 195 10 13 0 0 0 1 
34 197 10 13 0 0 0 1 
34 199 10 13 0 0 0 1 
34 201 10 13 0 0 0 1 
36 47 10 13 0 0 0 1 
36 49 10 13 0 0 0 1 
36 51 10 13 0 0 0 1 
36 53 10 13 0 0 0 1 
36 55 10 13 0 0 0 1 
36 57 10 13 0 0 0 1 
36 185 10 13 0 0 0 1 
36 187 10 13 0 0 0 1 
36 189 10 13 0 0 0 1 
36 191 10 13 0 0 0 1 
36 193 10 13 0 0 0 1 
36 195 10 13 0 0 0 1 
36 197 10 13 0 0 0 1 
36 199 10 13 0 0 0 1 
36 201 10 13 0 0 0 1 
38 47 10 13 0 0 0 1 
38 49 10 13 0 0 0 1 
38 51 10 13 0 0 0 1 
38 53 10 13 0 0 0 1 
38 55 10 13 0 0 0 1 
38 57 10 13 0 0 0 1 
38 185 10 13 0 0 0 1 
38 187 10 13 0 0 0 1 
38 189 10 13 0 0 0 1 
38 191 10 13 0 0 0 1 
38 193 10 13 0 0 0 1 
38 195 10 13 0 0 0 1 
38 197 10 13 0 0 0 1 
38 199 10 13 0 0 0 1 
38 201 10 13 0 0 0 1 
40 47 10 13 0 0 0 1 
40 49 10 13 0 0 0 1 
40 51 10 13 0 0 0 1 
40 53 10 13 0 0 0 1 
40 55 10 13 0 0 0 1 
40 57 10 13 0 0 0 1 
40 185 10 13 0 0 0 1 
40 187 10 13 0 0 0 1 
40 189 10 13 0 0 0 1 
40 191 10 13 0 0 0 1 
40 193 10 13 0 0 0 1 
40 195 10 13 0 0 0 1 
40 197 10 13 0 0 0 1 
40 199 10 13 0 0 0 1 
40 201 10 13 0 0 0 1 
42 47 10 13 0 0 0 1 
42 49 10 13 0 0 0 1 
42 51 10 13 0 0 0 1 
42 53 10 13 0 0 0 1 
42 55 10 13 0 0 0 1 
42 57 10 13 0 0 0 1 
42 185 10 13 0 0 0 1 
42 187 10 13 0 0 0 1 
42 189 10 13 0 0 0 1 
42 191 10 13 0 0 0 1 
42 193 10 13 0 0 0 1 
42 195 10 13 0 0 0 1 
42 197 10 13 0 0 0 1 
42 199 10 13 0 0 0 1 
42 201 10 13 0 0 0 1 
44 47 10 13 0 0 0 1 
44 49 10 13 0 0 0 1 
44 51 10 13 0 0 0 1 
44 53 10 13 0 0 0 1 
44 55 10 13 0 0 0 1 
44 57 10 13 0 0 0 1 
44 185 10 13 0 0 0 1 
44 187 10 13 0 0 0 1 
44 189 10 13 0 0 0 1 
44 191 10 13 0 0 0 1 
44 193 10 13 0 0 0 1 
44 195 10 13 0 0 0 1 
44 197 10 13 0 0 0 1 
44 199 10 13 0 0 0 1 
44 201 10 13 0 0 0 1 
221 47 10 13 0 0 0 1 
221 49 10 13 0 0 0 1 
221 51 10 13 0 0 0 1 
221 53 10 13 0 0 0 1 
221 55 10 13 0 0 0 1 
221 57 10 13 0 0 0 1 
221 185 10 13 0 0 0 1 
221 187 10 13 0 0 0 1 
221 189 10 13 0 0 0 1 
221 191 10 13 0 0 0 1 
221 193 10 13 0 0 0 1 
221 195 10 13 0 0 0 1 
221 197 10 13 0 0 0 1 
221 199 10 13 0 0 0 1 
221 201 10 13 0 0 0 1 
223 47 10 13 0 0 0 1 
223 49 10 13 0 0 0 1 
223 51 10 13 0 0 0 1 
223 53 10 13 0 0 0 1 
223 55 10 13 0 0 0 1 
223 57 10 13 0 0 0 1 
223 185 10 13 0 0 0 1 
223 187 10 13 0 0 0 1 
223 189 10 13 0 0 0 1 
223 191 10 13 0 0 0 1 
223 193 10 13 0 0 0 1 
223 195 10 13 0 0 0 1 
223 197 10 13 0 0 0 1 
223 199 10 13 0 0 0 1 
223 201 10 13 0 0 0 1 
225 47 10 13 0 0 0 1 
225 49 10 13 0 0 0 1 
225 51 10 13 0 0 0 1 
225 53 10 13 0 0 0 1 
225 55 10 13 0 0 0 1 
225 57 10 13 0 0 0 1 
225 185 10 13 0 0 0 1 
225 187 10 13 0 0 0 1 
225 189 10 13 0 0 0 1 
225 191 10 13 0 0 0 1 
225 193 10 13 0 0 0 1 
225 195 10 13 0 0 0 1 
225 197 10 13 0 0 0 1 
225 199 10 13 0 0 0 1 
225 201 10 13 0 0 0 1 
227 47 10 13 0 0 0 1 
227 49 10 13 0 0 0 1 
227 51 10 13 0 0 0 1 
227 53 10 13 0 0 0 1 
227 55 10 13 0 0 0 1 
227 57 10 13 0 0 0 1 
227 185 10 13 0 0 0 1 
227 187 10 13 0 0 0 1 
227 189 10 13 0 0 0 1 
227 191 10 13 0 0 0 1 
227 193 10 13 0 0 0 1 
227 195 10 13 0 0 0 1 
227 197 10 13 0 0 0 1 
227 199 10 13 0 0 0 1 
227 201 10 13 0 0 0 1 
229 47 10 13 0 0 0 1 
229 49 10 13 0 0 0 1 
229 51 10 13 0 0 0 1 
229 53 10 13 0 0 0 1 
229 55 10 13 0 0 0 1 
229 57 10 13 0 0 0 1 
229 185 10 13 0 0 0 1 
229 187 10 13 0 0 0 1 
229 189 10 13 0 0 0 1 
229 191 10 13 0 0 0 1 
229 193 10 13 0 0 0 1 
229 195 10 13 0 0 0 1 
229 197 10 13 0 0 0 1 
229 199 10 13 0 0 0 1 
229 201 10 13 0 0 0 1 
231 47 10 13 0 0 0 1 
231 49 10 13 0 0 0 1 
231 51 10 13 0 0 0 1 
231 53 10 13 0 0 0 1 
231 55 10 13 0 0 0 1 
231 57 10 13 0 0 0 1 
231 185 10 13 0 0 0 1 
231 187 10 13 0 0 0 1 
231 189 10 13 0 0 0 1 
231 191 10 13 0 0 0 1 
231 193 10 13 0 0 0 1 
231 195 10 13 0 0 0 1 
231 197 10 13 0 0 0 1 
231 199 10 13 0 0 0 1 
231 201 10 13 0 0 0 1 
233 47 10 13 0 0 0 1 
233 49 10 13 0 0 0 1 
233 51 10 13 0 0 0 1 
233 53 10 13 0 0 0 1 
233 55 10 13 0 0 0 1 
233 57 10 13 0 0 0 1 
233 185 10 13 0 0 0 1 
233 187 10 13 0 0 0 1 
233 189 10 13 0 0 0 1 
233 191 10 13 0 0 0 1 
233 193 10 13 0 0 0 1 
233 195 10 13 0 0 0 1 
233 197 10 13 0 0 0 1 
233 199 10 13 0 0 0 1 
233 201 10 13 0 0 0 1 
235 47 10 13 0 0 0 1 
235 49 10 13 0 0 0 1 
235 51 10 13 0 0 0 1 
235 53 10 13 0 0 0 1 
235 55 10 13 0 0 0 1 
235 57 10 13 0 0 0 1 
235 185 10 13 0 0 0 1 
235 187 10 13 0 0 0 1 
235 189 10 13 0 0 0 1 
235 191 10 13 0 0 0 1 
235 193 10 13 0 0 0 1 
235 195 10 13 0 0 0 1 
235 197 10 13 0 0 0 1 
235 199 10 13 0 0 0 1 
235 201 10 13 0 0 0 1 
237 47 10 13 0 0 0 1 
237 49 10 13 0 0 0 1 
237 51 10 13 0 0 0 1 
237 53 10 13 0 0 0 1 
237 55 10 13 0 0 0 1 
237 57 10 13 0 0 0 1 
237 185 10 13 0 0 0 1 
237 187 10 13 0 0 0 1 
237 189 10 13 0 0 0 1 
237 191 10 13 0 0 0 1 
237 193 10 13 0 0 0 1 
237 195 10 13 0 0 0 1 
237 197 10 13 0 0 0 1 
237 199 10 13 0 0 0 1 
237 201 10 13 0 0 0 1 
26 46 10 14 0 0 0 1 
26 48 10 14 0 0 0 1 
26 50 10 14 0 0 0 1 
26 52 10 14 0 0 0 1 
26 54 10 14 0 0 0 1 
26 56 10 14 0 0 0 1 
26 202 10 14 0 0 0 1 
26 204 10 14 0 0 0 1 
26 206 10 14 0 0 0 1 
26 208 10 14 0 0 0 1 
26 210 10 14 0 0 0 1 
26 212 10 14 0 0 0 1 
26 214 10 14 0 0 0 1 
26 216 10 14 0 0 0 1 
26 218 10 14 0 0 0 1 
28 46 10 14 0 0 0 1 
28 48 10 14 0 0 0 1 
28 50 10 14 0 0 0 1 
28 52 10 14 0 0 0 1 
28 54 10 14 0 0 0 1 
28 56 10 14 0 0 0 1 
28 202 10 14 0 0 0 1 
28 204 10 14 0 0 0 1 
28 206 10 14 0 0 0 1 
28 208 10 14 0 0 0 1 
28 210 10 14 0 0 0 1 
28 212 10 14 0 0 0 1 
28 214 10 14 0 0 0 1 
28 216 10 14 0 0 0 1 
28 218 10 14 0 0 0 1 
30 46 10 14 0 0 0 1 
30 48 10 14 0 0 0 1 
30 50 10 14 0 0 0 1 
30 52 10 14 0 0 0 1 
30 54 10 14 0 0 0 1 
30 56 10 14 0 0 0 1 
30 202 10 14 0 0 0 1 
30 204 10 14 0 0 0 1 
30 206 10 14 0 0 0 1 
30 208 10 14 0 0 0 1 
30 210 10 14 0 0 0 1 
30 212 10 14 0 0 0 1 
30 214 10 14 0 0 0 1 
30 216 10 14 0 0 0 1 
30 218 10 14 0 0 0 1 
32 46 10 14 0 0 0 1 
32 48 10 14 0 0 0 1 
32 50 10 14 0 0 0 1 
32 52 10 14 0 0 0 1 
32 54 10 14 0 0 0 1 
32 56 10 14 0 0 0 1 
32 202 10 14 0 0 0 1 
32 204 10 14 0 0 0 1 
32 206 10 14 0 0 0 1 
32 208 10 14 0 0 0 1 
32 210 10 14 0 0 0 1 
32 212 10 14 0 0 0 1 
32 214 10 14 0 0 0 1 
32 216 10 14 0 0 0 1 
32 218 10 14 0 0 0 1 
34 46 10 14 0 0 0 1 
34 48 10 14 0 0 0 1 
34 50 10 14 0 0 0 1 
34 52 10 14 0 0 0 1 
34 54 10 14 0 0 0 1 
34 56 10 14 0 0 0 1 
34 202 10 14 0 0 0 1 
34 204 10 14 0 0 0 1 
34 206 10 14 0 0 0 1 
34 208 10 14 0 0 0 1 
34 210 10 14 0 0 0 1 
34 212 10 14 0 0 0 1 
34 214 10 14 0 0 0 1 
34 216 10 14 0 0 0 1 
34 218 10 14 0 0 0 1 
36 46 10 14 0 0 0 1 
36 48 10 14 0 0 0 1 
36 50 10 14 0 0 0 1 
36 52 10 14 0 0 0 1 
36 54 10 14 0 0 0 1 
36 56 10 14 0 0 0 1 
36 202 10 14 0 0 0 1 
36 204 10 14 0 0 0 1 
36 206 10 14 0 0 0 1 
36 208 10 14 0 0 0 1 
36 210 10 14 0 0 0 1 
36 212 10 14 0 0 0 1 
36 214 10 14 0 0 0 1 
36 216 10 14 0 0 0 1 
36 218 10 14 0 0 0 1 
38 46 10 14 0 0 0 1 
38 48 10 14 0 0 0 1 
38 50 10 14 0 0 0 1 
38 52 10 14 0 0 0 1 
38 54 10 14 0 0 0 1 
38 56 10 14 0 0 0 1 
38 202 10 14 0 0 0 1 
38 204 10 14 0 0 0 1 
38 206 10 14 0 0 0 1 
38 208 10 14 0 0 0 1 
38 210 10 14 0 0 0 1 
38 212 10 14 0 0 0 1 
38 214 10 14 0 0 0 1 
38 216 10 14 0 0 0 1 
38 218 10 14 0 0 0 1 
40 46 10 14 0 0 0 1 
40 48 10 14 0 0 0 1 
40 50 10 14 0 0 0 1 
40 52 10 14 0 0 0 1 
40 54 10 14 0 0 0 1 
40 56 10 14 0 0 0 1 
40 202 10 14 0 0 0 1 
40 204 10 14 0 0 0 1 
40 206 10 14 0 0 0 1 
40 208 10 14 0 0 0 1 
40 210 10 14 0 0 0 1 
40 212 10 14 0 0 0 1 
40 214 10 14 0 0 0 1 
40 216 10 14 0 0 0 1 
40 218 10 14 0 0 0 1 
42 46 10 14 0 0 0 1 
42 48 10 14 0 0 0 1 
42 50 10 14 0 0 0 1 
42 52 10 14 0 0 0 1 
42 54 10 14 0 0 0 1 
42 56 10 14 0 0 0 1 
42 202 10 14 0 0 0 1 
42 204 10 14 0 0 0 1 
42 206 10 14 0 0 0 1 
42 208 10 14 0 0 0 1 
42 210 10 14 0 0 0 1 
42 212 10 14 0 0 0 1 
42 214 10 14 0 0 0 1 
42 216 10 14 0 0 0 1 
42 218 10 14 0 0 0 1 
44 46 10 14 0 0 0 1 
44 48 10 14 0 0 0 1 
44 50 10 14 0 0 0 1 
44 52 10 14 0 0 0 1 
44 54 10 14 0 0 0 1 
44 56 10 14 0 0 0 1 
44 202 10 14 0 0 0 1 
44 204 10 14 0 0 0 1 
44 206 10 14 0 0 0 1 
44 208 10 14 0 0 0 1 
44 210 10 14 0 0 0 1 
44 212 10 14 0 0 0 1 
44 214 10 14 0 0 0 1 
44 216 10 14 0 0 0 1 
44 218 10 14 0 0 0 1 
221 46 10 14 0 0 0 1 
221 48 10 14 0 0 0 1 
221 50 10 14 0 0 0 1 
221 52 10 14 0 0 0 1 
221 54 10 14 0 0 0 1 
221 56 10 14 0 0 0 1 
221 202 10 14 0 0 0 1 
221 204 10 14 0 0 0 1 
221 206 10 14 0 0 0 1 
221 208 10 14 0 0 0 1 
221 210 10 14 0 0 0 1 
221 212 10 14 0 0 0 1 
221 214 10 14 0 0 0 1 
221 216 10 14 0 0 0 1 
221 218 10 14 0 0 0 1 
223 46 10 14 0 0 0 1 
223 48 10 14 0 0 0 1 
223 50 10 14 0 0 0 1 
223 52 10 14 0 0 0 1 
223 54 10 14 0 0 0 1 
223 56 10 14 0 0 0 1 
223 202 10 14 0 0 0 1 
223 204 10 14 0 0 0 1 
223 206 10 14 0 0 0 1 
223 208 10 14 0 0 0 1 
223 210 10 14 0 0 0 1 
223 212 10 14 0 0 0 1 
223 214 10 14 0 0 0 1 
223 216 10 14 0 0 0 1 
223 218 10 14 0 0 0 1 
225 46 10 14 0 0 0 1 
225 48 10 14 0 0 0 1 
225 50 10 14 0 0 0 1 
225 52 10 14 0 0 0 1 
225 54 10 14 0 0 0 1 
225 56 10 14 0 0 0 1 
225 202 10 14 0 0 0 1 
225 204 10 14 0 0 0 1 
225 206 10 14 0 0 0 1 
225 208 10 14 0 0 0 1 
225 210 10 14 0 0 0 1 
225 212 10 14 0 0 0 1 
225 214 10 14 0 0 0 1 
225 216 10 14 0 0 0 1 
225 218 10 14 0 0 0 1 
227 46 10 14 0 0 0 1 
227 48 10 14 0 0 0 1 
227 50 10 14 0 0 0 1 
227 52 10 14 0 0 0 1 
227 54 10 14 0 0 0 1 
227 56 10 14 0 0 0 1 
227 202 10 14 0 0 0 1 
227 204 10 14 0 0 0 1 
227 206 10 14 0 0 0 1 
227 208 10 14 0 0 0 1 
227 210 10 14 0 0 0 1 
227 212 10 14 0 0 0 1 
227 214 10 14 0 0 0 1 
227 216 10 14 0 0 0 1 
227 218 10 14 0 0 0 1 
229 46 10 14 0 0 0 1 
229 48 10 14 0 0 0 1 
229 50 10 14 0 0 0 1 
229 52 10 14 0 0 0 1 
229 54 10 14 0 0 0 1 
229 56 10 14 0 0 0 1 
229 202 10 14 0 0 0 1 
229 204 10 14 0 0 0 1 
229 206 10 14 0 0 0 1 
229 208 10 14 0 0 0 1 
229 210 10 14 0 0 0 1 
229 212 10 14 0 0 0 1 
229 214 10 14 0 0 0 1 
229 216 10 14 0 0 0 1 
229 218 10 14 0 0 0 1 
231 46 10 14 0 0 0 1 
231 48 10 14 0 0 0 1 
231 50 10 14 0 0 0 1 
231 52 10 14 0 0 0 1 
231 54 10 14 0 0 0 1 
231 56 10 14 0 0 0 1 
231 202 10 14 0 0 0 1 
231 204 10 14 0 0 0 1 
231 206 10 14 0 0 0 1 
231 208 10 14 0 0 0 1 
231 210 10 14 0 0 0 1 
231 212 10 14 0 0 0 1 
231 214 10 14 0 0 0 1 
231 216 10 14 0 0 0 1 
231 218 10 14 0 0 0 1 
233 46 10 14 0 0 0 1 
233 48 10 14 0 0 0 1 
233 50 10 14 0 0 0 1 
233 52 10 14 0 0 0 1 
233 54 10 14 0 0 0 1 
233 56 10 14 0 0 0 1 
233 202 10 14 0 0 0 1 
233 204 10 14 0 0 0 1 
233 206 10 14 0 0 0 1 
233 208 10 14 0 0 0 1 
233 210 10 14 0 0 0 1 
233 212 10 14 0 0 0 1 
233 214 10 14 0 0 0 1 
233 216 10 14 0 0 0 1 
233 218 10 14 0 0 0 1 
235 46 10 14 0 0 0 1 
235 48 10 14 0 0 0 1 
235 50 10 14 0 0 0 1 
235 52 10 14 0 0 0 1 
235 54 10 14 0 0 0 1 
235 56 10 14 0 0 0 1 
235 202 10 14 0 0 0 1 
235 204 10 14 0 0 0 1 
235 206 10 14 0 0 0 1 
235 208 10 14 0 0 0 1 
235 210 10 14 0 0 0 1 
235 212 10 14 0 0 0 1 
235 214 10 14 0 0 0 1 
235 216 10 14 0 0 0 1 
235 218 10 14 0 0 0 1 
237 46 10 14 0 0 0 1 
237 48 10 14 0 0 0 1 
237 50 10 14 0 0 0 1 
237 52 10 14 0 0 0 1 
237 54 10 14 0 0 0 1 
237 56 10 14 0 0 0 1 
237 202 10 14 0 0 0 1 
237 204 10 14 0 0 0 1 
237 206 10 14 0 0 0 1 
237 208 10 14 0 0 0 1 
237 210 10 14 0 0 0 1 
237 212 10 14 0 0 0 1 
237 214 10 14 0 0 0 1 
237 216 10 14 0 0 0 1 
237 218 10 14 0 0 0 1 
26 81 10 16 0 0 0 1 
26 83 10 16 0 0 0 1 
26 85 10 16 0 0 0 1 
26 87 10 16 0 0 0 1 
26 88 10 16 0 0 0 1 
26 90 10 16 0 0 0 1 
26 92 10 16 0 0 0 1 
26 94 10 16 0 0 0 1 
26 96 10 16 0 0 0 1 
26 98 10 16 0 0 0 1 
26 147 10 16 0 0 0 1 
26 149 10 16 0 0 0 1 
26 151 10 16 0 0 0 1 
26 154 10 16 0 0 0 1 
26 156 10 16 0 0 0 1 
26 158 10 16 0 0 0 1 
26 160 10 16 0 0 0 1 
26 163 10 16 0 0 0 1 
26 165 10 16 0 0 0 1 
28 81 10 16 0 0 0 1 
28 83 10 16 0 0 0 1 
28 85 10 16 0 0 0 1 
28 87 10 16 0 0 0 1 
28 88 10 16 0 0 0 1 
28 90 10 16 0 0 0 1 
28 92 10 16 0 0 0 1 
28 94 10 16 0 0 0 1 
28 96 10 16 0 0 0 1 
28 98 10 16 0 0 0 1 
28 147 10 16 0 0 0 1 
28 149 10 16 0 0 0 1 
28 151 10 16 0 0 0 1 
28 154 10 16 0 0 0 1 
28 156 10 16 0 0 0 1 
28 158 10 16 0 0 0 1 
28 160 10 16 0 0 0 1 
28 163 10 16 0 0 0 1 
28 165 10 16 0 0 0 1 
30 81 10 16 0 0 0 1 
30 83 10 16 0 0 0 1 
30 85 10 16 0 0 0 1 
30 87 10 16 0 0 0 1 
30 88 10 16 0 0 0 1 
30 90 10 16 0 0 0 1 
30 92 10 16 0 0 0 1 
30 94 10 16 0 0 0 1 
30 96 10 16 0 0 0 1 
30 98 10 16 0 0 0 1 
30 147 10 16 0 0 0 1 
30 149 10 16 0 0 0 1 
30 151 10 16 0 0 0 1 
30 154 10 16 0 0 0 1 
30 156 10 16 0 0 0 1 
30 158 10 16 0 0 0 1 
30 160 10 16 0 0 0 1 
30 163 10 16 0 0 0 1 
30 165 10 16 0 0 0 1 
32 81 10 16 0 0 0 1 
32 83 10 16 0 0 0 1 
32 85 10 16 0 0 0 1 
32 87 10 16 0 0 0 1 
32 88 10 16 0 0 0 1 
32 90 10 16 0 0 0 1 
32 92 10 16 0 0 0 1 
32 94 10 16 0 0 0 1 
32 96 10 16 0 0 0 1 
32 98 10 16 0 0 0 1 
32 147 10 16 0 0 0 1 
32 149 10 16 0 0 0 1 
32 151 10 16 0 0 0 1 
32 154 10 16 0 0 0 1 
32 156 10 16 0 0 0 1 
32 158 10 16 0 0 0 1 
32 160 10 16 0 0 0 1 
32 163 10 16 0 0 0 1 
32 165 10 16 0 0 0 1 
34 81 10 16 0 0 0 1 
34 83 10 16 0 0 0 1 
34 85 10 16 0 0 0 1 
34 87 10 16 0 0 0 1 
34 88 10 16 0 0 0 1 
34 90 10 16 0 0 0 1 
34 92 10 16 0 0 0 1 
34 94 10 16 0 0 0 1 
34 96 10 16 0 0 0 1 
34 98 10 16 0 0 0 1 
34 147 10 16 0 0 0 1 
34 149 10 16 0 0 0 1 
34 151 10 16 0 0 0 1 
34 154 10 16 0 0 0 1 
34 156 10 16 0 0 0 1 
34 158 10 16 0 0 0 1 
34 160 10 16 0 0 0 1 
34 163 10 16 0 0 0 1 
34 165 10 16 0 0 0 1 
36 81 10 16 0 0 0 1 
36 83 10 16 0 0 0 1 
36 85 10 16 0 0 0 1 
36 87 10 16 0 0 0 1 
36 88 10 16 0 0 0 1 
36 90 10 16 0 0 0 1 
36 92 10 16 0 0 0 1 
36 94 10 16 0 0 0 1 
36 96 10 16 0 0 0 1 
36 98 10 16 0 0 0 1 
36 147 10 16 0 0 0 1 
36 149 10 16 0 0 0 1 
36 151 10 16 0 0 0 1 
36 154 10 16 0 0 0 1 
36 156 10 16 0 0 0 1 
36 158 10 16 0 0 0 1 
36 160 10 16 0 0 0 1 
36 163 10 16 0 0 0 1 
36 165 10 16 0 0 0 1 
38 81 10 16 0 0 0 1 
38 83 10 16 0 0 0 1 
38 85 10 16 0 0 0 1 
38 87 10 16 0 0 0 1 
38 88 10 16 0 0 0 1 
38 90 10 16 0 0 0 1 
38 92 10 16 0 0 0 1 
38 94 10 16 0 0 0 1 
38 96 10 16 0 0 0 1 
38 98 10 16 0 0 0 1 
38 147 10 16 0 0 0 1 
38 149 10 16 0 0 0 1 
38 151 10 16 0 0 0 1 
38 154 10 16 0 0 0 1 
38 156 10 16 0 0 0 1 
38 158 10 16 0 0 0 1 
38 160 10 16 0 0 0 1 
38 163 10 16 0 0 0 1 
38 165 10 16 0 0 0 1 
40 81 10 16 0 0 0 1 
40 83 10 16 0 0 0 1 
40 85 10 16 0 0 0 1 
40 87 10 16 0 0 0 1 
40 88 10 16 0 0 0 1 
40 90 10 16 0 0 0 1 
40 92 10 16 0 0 0 1 
40 94 10 16 0 0 0 1 
40 96 10 16 0 0 0 1 
40 98 10 16 0 0 0 1 
40 147 10 16 0 0 0 1 
40 149 10 16 0 0 0 1 
40 151 10 16 0 0 0 1 
40 154 10 16 0 0 0 1 
40 156 10 16 0 0 0 1 
40 158 10 16 0 0 0 1 
40 160 10 16 0 0 0 1 
40 163 10 16 0 0 0 1 
40 165 10 16 0 0 0 1 
42 81 10 16 0 0 0 1 
42 83 10 16 0 0 0 1 
42 85 10 16 0 0 0 1 
42 87 10 16 0 0 0 1 
42 88 10 16 0 0 0 1 
42 90 10 16 0 0 0 1 
42 92 10 16 0 0 0 1 
42 94 10 16 0 0 0 1 
42 96 10 16 0 0 0 1 
42 98 10 16 0 0 0 1 
42 147 10 16 0 0 0 1 
42 149 10 16 0 0 0 1 
42 151 10 16 0 0 0 1 
42 154 10 16 0 0 0 1 
42 156 10 16 0 0 0 1 
42 158 10 16 0 0 0 1 
42 160 10 16 0 0 0 1 
42 163 10 16 0 0 0 1 
42 165 10 16 0 0 0 1 
44 81 10 16 0 0 0 1 
44 83 10 16 0 0 0 1 
44 85 10 16 0 0 0 1 
44 87 10 16 0 0 0 1 
44 88 10 16 0 0 0 1 
44 90 10 16 0 0 0 1 
44 92 10 16 0 0 0 1 
44 94 10 16 0 0 0 1 
44 96 10 16 0 0 0 1 
44 98 10 16 0 0 0 1 
44 147 10 16 0 0 0 1 
44 149 10 16 0 0 0 1 
44 151 10 16 0 0 0 1 
44 154 10 16 0 0 0 1 
44 156 10 16 0 0 0 1 
44 158 10 16 0 0 0 1 
44 160 10 16 0 0 0 1 
44 163 10 16 0 0 0 1 
44 165 10 16 0 0 0 1 
221 81 10 16 0 0 0 1 
221 83 10 16 0 0 0 1 
221 85 10 16 0 0 0 1 
221 87 10 16 0 0 0 1 
221 88 10 16 0 0 0 1 
221 90 10 16 0 0 0 1 
221 92 10 16 0 0 0 1 
221 94 10 16 0 0 0 1 
221 96 10 16 0 0 0 1 
221 98 10 16 0 0 0 1 
221 147 10 16 0 0 0 1 
221 149 10 16 0 0 0 1 
221 151 10 16 0 0 0 1 
221 154 10 16 0 0 0 1 
221 156 10 16 0 0 0 1 
221 158 10 16 0 0 0 1 
221 160 10 16 0 0 0 1 
221 163 10 16 0 0 0 1 
221 165 10 16 0 0 0 1 
223 81 10 16 0 0 0 1 
223 83 10 16 0 0 0 1 
223 85 10 16 0 0 0 1 
223 87 10 16 0 0 0 1 
223 88 10 16 0 0 0 1 
223 90 10 16 0 0 0 1 
223 92 10 16 0 0 0 1 
223 94 10 16 0 0 0 1 
223 96 10 16 0 0 0 1 
223 98 10 16 0 0 0 1 
223 147 10 16 0 0 0 1 
223 149 10 16 0 0 0 1 
223 151 10 16 0 0 0 1 
223 154 10 16 0 0 0 1 
223 156 10 16 0 0 0 1 
223 158 10 16 0 0 0 1 
223 160 10 16 0 0 0 1 
223 163 10 16 0 0 0 1 
223 165 10 16 0 0 0 1 
225 81 10 16 0 0 0 1 
225 83 10 16 0 0 0 1 
225 85 10 16 0 0 0 1 
225 87 10 16 0 0 0 1 
225 88 10 16 0 0 0 1 
225 90 10 16 0 0 0 1 
225 92 10 16 0 0 0 1 
225 94 10 16 0 0 0 1 
225 96 10 16 0 0 0 1 
225 98 10 16 0 0 0 1 
225 147 10 16 0 0 0 1 
225 149 10 16 0 0 0 1 
225 151 10 16 0 0 0 1 
225 154 10 16 0 0 0 1 
225 156 10 16 0 0 0 1 
225 158 10 16 0 0 0 1 
225 160 10 16 0 0 0 1 
225 163 10 16 0 0 0 1 
225 165 10 16 0 0 0 1 
227 81 10 16 0 0 0 1 
227 83 10 16 0 0 0 1 
227 85 10 16 0 0 0 1 
